POP_2018	PROCOM	PRO_COM_110	SUP	SUP_URB
5121	035010	35010	22,6237	2,35710934696825
5118	013252	13252	29,4101	3,2057486605737
5116	023092	23092	20,880399999999998	3,0776660399089
5114	080005	80005	32,7754	5,6580505226598
5110	111059	106013	42,044	1,4800511932394
5104	111057	107016	38,0905	6,2948592948212
5102	065006	65006	5,7002	2,1674403194319
5101	097006	97006	3,6195999999999997	1,8699617495799
5098	075028	75028	16,598399999999998	2,160807957628
5097	017114	17114	10,5182	1,95874682482184
5094	026039	26039	25,8543	2,79933549268337
5093	026020	26020	13,5799	3,08919969502772
5090	086003	86003	112,1515	2,8768148682142
5089	003025	3025	13,374	2,30768474694022
5088	076044	76044	67,8396	7,2338340655146
5088	087027	87027	246,32119999999998	1,0463483305125
5085	023070	23070	25,4037	2,98128699349271
5084	015071	15071	9,9633	1,5432361175814
5081	013042	13042	11,1054	1,7705022924961
5080	080042	80042	35,6913	1,2681181966858
5077	077011	77011	41,6306	0,74617896514167
5075	022009	22009	41,07149999999999	3,0565249544193698
5075	108036	108036	5,8845	1,4094406605696
5070	026037	26037	27,095100000000002	3,9013633224527
5059	030068	30068	14,933399999999999	2,89472218003795
5058	016111	16111	14,413599999999999	1,18310031504851
5057	080049	80049	6,5329	1,3007217988013
5054	067021	67021	22,1138	3,0729623808815
5053	022248	22248	72,4559	1,86825615880787
5053	080029	80029	60,29560000000001	3,4552312529849902
5048	024062	24062	14,420499999999999	4,0778551252198
5046	021038	21038	23,684	1,7437391118535501
5040	016212	16212	8,3027	1,94649490795338
5037	055017	55017	62,4292	1,9620149641547
5035	068033	68033	35,039899999999996	2,38829061017917
5019	013012	13012	2,5822000000000003	1,54968384612521
5015	022236	22236	45,0278	1,611928990917972
5014	029048	29048	32,0745	3,0171241020476
5014	076012	76012	99,713	1,15922078067296
5013	054004	54004	56,2235	1,91161390128086
5012	012089	12089	4,8367	1,6825089219972
5011	001128	1128	10,2877	2,9479973501283103
5011	061028	61028	8,207799999999999	1,3428528340961
5010	090092	104023	107,6005	6,94692577100942
5009	042008	42008	6,0472	1,4109651796177
5008	094002	94002	96,8524	1,42551681761221
5006	058105	58105	168,2699	1,2975813576136
5005	034019	34019	47,4858	2,7466374208239
5000	097044	97044	3,9136	1,556095077014
4990	078146	78146	43,4569	0,9284619253012
4987	058098	58098	21,357	1,0575684288026
4986	022079	22079	27,9538	1,7644365207677999
4985	013007	13007	7,5848	1,7820574625455001
4985	055029	55029	27,8961	1,4375342130854
4984	012078	12078	5,158099999999999	2,0140851064635
4983	016172	16172	11,0978	2,1272651223766
4983	083096	83096	10,5248	1,1374378978780002
4982	015200	15200	4,9663	1,68140325419672
4981	077029	77029	159,93280000000001	0,83084731972353
4977	080097	80097	14,1983	3,8235787813054003
4976	012106	12106	12,2358	2,5085725170275
4972	013189	13189	18,6402	1,8576278502171
4969	030062	30062	30,0533	2,9669751575595
4966	024073	24073	8,151299999999999	2,33048342715254
4965	111030	107008	48,0562	0,89632685131478
4962	044054	44054	49,6033	1,57968410907052
4961	078132	78132	18,4207	3,63175526378218
4960	001228	1228	9,0651	2,33631164487463
4953	081019	81019	60,9445	1,4442914774106
4950	028071	28071	27,6866	2,16260613498822
4949	042015	42015	49,279700000000005	1,9219718963385701
4948	002137	2137	20,9056	3,03809795458452
4946	013228	13228	5,7845	1,73289975294407
4945	028073	28073	13,7994	3,04846124251187
4943	013053	13053	5,2221	2,238511968353
4939	026074	26074	20,9828	3,27256207157343
4939	102030	102030	22,538200000000003	6,6130367362801
4935	065136	65136	47,756800000000005	2,2611889571775
4929	075051	75051	16,7674	1,2894078461195
4927	001240	1240	14,979800000000001	2,3915137649428
4922	003154	3154	13,6123	3,2439641270906003
4920	062037	62037	21,097800000000003	1,6319829148521998
4918	023087	23087	37,3487	2,03914232605394
4918	045009	45009	55,67850000000001	2,7373762432094297
4918	067017	67017	77,7408	2,8837033812536297
4913	103064	103064	35,3573	3,6881104567143
4909	018060	18060	11,0871	1,4245415271708
4909	077013	77013	263,4654	1,23033133313517
4905	016176	16176	2,2818	1,6564541054367
4905	030090	30090	20,3323	3,4350163870304
4904	012005	12005	10,505999999999998	1,7720158365263998
4903	017048	17048	6,5462	1,95773780911176
4897	062044	62044	101,33319999999999	1,8974106418107999
4893	023098	23098	20,0995	3,2792038856703
4892	064083	64083	22,9157	1,9305907411652798
4889	065017	65017	65,9191	3,2131680420347
4888	041020	41020	17,526500000000002	1,24402996270367
4888	054035	54035	275,5811	3,4050351977615
4885	080085	80085	44,1317	2,2109652248668
4883	021061	21061	24,156799999999997	1,5638857993003201
4883	103008	103008	17,1005	3,0768000035380996
4878	007066	7066	28,281399999999998	1,6043308451922
4877	019005	19005	10,3879	2,02842920926784
4877	020036	20036	30,0177	1,8462116031369402
4869	049003	49003	55,788500000000006	3,4792209551889997
4868	015078	15078	14,6767	1,3207697805943002
4868	016011	16011	4,347300000000001	1,51643724156684
4863	015183	15183	13,9295	2,5535518321046298
4860	012035	12035	5,7495	1,94530468365975
4860	048020	48020	83,1465	1,61310499604606
4860	061036	61036	40,9251	1,3468008471004
4855	111075	92070	34,2894	1,5420265677991
4854	001293	1293	29,4886	2,2975677458501496
4854	022249	22249	89,133	2,6982618501934
4854	056005	56005	37,5464	1,17085986443158
4847	028027	28027	21,3155	5,966209730844
4846	037027	37027	58,67060000000001	3,5504989467253196
4844	038011	38011	34,4373	2,26389645384029
4843	060079	60079	18,0601	1,4870551189999999
4840	034036	34036	45,387	3,2841269250963
4839	097026	97026	5,617999999999999	2,3654591994097
4834	028007	28007	13,642999999999999	2,86541008555096
4832	069028	69028	48,3942	1,3910730688159
4827	016190	16190	22,9536	1,6105345697714801
4827	086020	86020	54,892799999999994	0,9702796792457
4825	060076	60076	35,5907	4,8213579025722995
4825	076057	76057	62,911300000000004	0,9516412705795
4822	079036	79036	44,806999999999995	2,1481158713738
4821	017028	17028	59,940799999999996	1,88989056368426
4820	025061	25061	43,9644	2,87777324396496
4819	095025	95025	61,235600000000005	2,07474833179781
4814	055031	55031	71,1652	2,5011024541415
4810	053004	53004	67,7708	1,61871598847331
4808	111078	106019	42,7849	1,8042420795746001
4807	095047	95047	69,2197	2,4696301765197
4805	063038	63038	2,0768	1,56885366561603
4805	086002	86002	210,77900000000002	0,7606491341987
4802	009012	9012	5,3911	1,78558830354722
4799	013023	13023	7,1195	1,2445331093566099
4799	042001	42001	21,890500000000003	1,2322631946189
4798	016188	16188	31,026500000000002	1,64051743148736
4792	045008	45008	48,626599999999996	1,51751961863869
4787	079087	79087	46,5801	3,0547032460455
4783	097061	97061	4,4936	1,71396995096994
4780	017134	17134	6,181699999999999	1,8550778625321
4777	017162	17162	19,1325	1,7048763373901101
4772	041051	41051	40,8866	1,21249801359209
4770	027041	27041	37,9986	3,3351233946776997
4765	028096	28096	16,4124	2,2156984397138197
4764	087028	87028	15,301099999999998	0,8941408536951
4757	086006	86006	11,2248	0,84085468546815
4755	012053	12053	9,8057	2,6116261757925
4754	069050	69050	22,734699999999997	1,67809257500257
4752	070069	70069	100,65610000000001	0,9400243218926
4750	015038	15038	7,8323	2,0025356372211
4750	075005	75005	15,7119	2,0944590419929
4748	017120	17120	13,3118	1,7665926038745499
4748	075077	75077	25,0957	1,3790732850602
4747	012030	12030	9,1335	1,8111705239836
4746	017173	17173	6,2532000000000005	2,2102953616120002
4744	013099	13099	4,1414	1,2816225510461001
4743	017073	17073	31,586599999999997	2,4929463637632
4743	062057	62057	82,6732	1,4800302152796
4742	061003	61003	38,1275	1,1548715377697
4742	064010	64010	12,2953	0,924430387342613
4740	060023	60023	58,451	1,3864992155006
4736	033010	33010	40,983599999999996	2,9786877635947
4729	004081	4081	35,6834	1,69273030798625
4727	045016	45016	29,3202	2,3096351960662203
4724	050025	50025	92,5174	2,1115925232687403
4721	001255	1255	8,368500000000001	1,9957718469519
4718	030044	30044	19,8171	2,4501196806792
4718	111103	92097	181,31040000000002	1,2773599562625
4716	082060	82060	95,0377	0,8454577915757
4714	012006	12006	4,5062999999999995	2,0951589782398
4712	004133	4133	26,8208	3,0724558076323403
4710	079133	79133	46,744499999999995	2,172750809941
4709	038002	38002	68,6382	4,23252141038043
4708	015005	15005	14,982000000000001	1,79268601461628
4708	081020	81020	60,119499999999995	3,0356243909364
4707	097092	97092	8,7847	1,79824887672737
4705	001215	1215	35,832300000000004	2,1556085065959003
4705	052031	52031	84,80760000000001	1,7547056892754
4701	108055	108055	3,1612	1,11215644148826
4700	016055	16055	6,821000000000001	1,7697452950937
4695	033002	33002	55,2703	2,7050445645606
4692	026007	26007	11,089300000000001	3,10627256926443
4692	037045	37045	21,451700000000002	3,2204813948682003
4692	061058	61058	23,934299999999997	1,3610004509685998
4691	033036	33036	43,9154	2,1873187923540303
4690	006138	6138	36,1771	2,9731501089631003
4688	001308	1308	19,877	2,5392958171608
4684	067026	67026	84,04629999999999	3,2199135844036
4682	017142	17142	10,9451	2,2887414972588003
4681	016238	16238	5,9823	1,70981389858811
4680	028026	28026	16,2787	2,2756413159108
4679	033018	33018	36,4724	2,7600152988003996
4676	055001	55001	81,6071	1,8660333738714
4674	016173	16173	8,1984	1,2027518907997
4671	014063	14063	21,0515	2,556006314623
4671	017206	17206	14,3023	1,65682435785438
4671	018061	18061	30,566999999999997	1,99827247430062
4670	083091	83091	21,917600000000004	1,21316749333818
4668	079069	79069	58,33520000000001	1,9424644023835
4663	070081	70081	73,70100000000001	2,38316356672072
4659	016057	16057	4,5892	1,880561597018
4659	020014	20014	22,5802	2,1216501338362
4658	001300	1300	50,7861	2,5817019147875997
4654	007020	7020	39,6817	1,82243857544012
4654	017057	17057	5,2699	1,16069649383451
4653	075001	75001	18,6993	1,3229680145173
4651	098014	98014	12,978399999999999	1,4093844162466
4644	017037	17037	13,9678	1,87580919081226
4644	027030	27030	24,2199	3,96836495752944
4642	016234	16234	15,694700000000001	1,19824125521853
4640	111041	92038	31,787300000000002	1,5805486617101001
4639	083052	83052	127,46969999999999	0,80276531214683
4633	093038	93038	48,1532	5,0198637014346
4632	012073	12073	4,8412	1,9962537769981001
4631	015185	15185	13,073	2,0180505684238
4629	017129	17129	26,8103	3,44809606075618
4621	007065	7065	20,5724	1,61985631431608
4621	033012	33012	52,749300000000005	2,33428021829322
4620	085003	85003	298,5484	1,30970284408649
4620	097010	97010	7,9535	2,82599110386897
4616	042016	42016	27,4034	1,8375713980853399
4614	001093	1093	71,1142	2,36490148525617
4611	066072	66072	56,436400000000006	2,3463630842761
4608	001035	1035	22,7588	2,4792199691990904
4608	036047	36047	69,3657	2,55939995249925
4605	078148	78148	30,222199999999997	1,9962870293121
4601	060053	60053	35,3818	2,2505774704806503
4600	033024	33024	34,6125	2,10559961156926
4600	103025	103025	39,8743	2,5200390625929696
4599	048018	48018	271,992	2,09762413648306
4596	022183	22183	62,9407	1,925207936225
4591	028042	28042	14,1031	2,4074192757414
4584	083086	83086	85,6752	1,0285943996028
4582	064015	64015	101,05959999999999	3,3675237418287995
4576	043025	43025	29,2586	1,3817569172433
4573	023048	23048	29,6509	3,3869371494804197
4571	098037	98037	8,476799999999999	1,43158092047415
4568	017164	17164	5,8208	2,14085316422877
4566	078143	78143	80,2888	2,14298829891861
4565	042038	42038	24,983600000000003	1,7464274344266
4564	017068	17068	88,9043	1,7384174463583002
4561	075066	75066	33,071	3,1401349306053
4558	015158	15158	15,8584	1,09634608491327
4558	047022	47022	7,1959	1,55029206933908
4558	056038	56038	10,683599999999998	0,728763768934
4556	079130	79130	53,298199999999994	1,12809410950562
4551	016142	16142	9,4648	1,4872107594742998
4550	001275	1275	21,0984	1,9008824414133099
4550	026002	26002	8,2725	1,70250002869481
4547	044031	44031	15,434000000000001	1,5519069581827198
4546	021111	21111	70,3391	1,5140195816821502
4542	019112	19112	9,6927	0,99139254927032
4542	050024	50024	73,70739999999999	1,9219442477891
4540	022147	22147	109,9664	2,41583554666706
4540	084032	84032	20,369600000000002	1,5784150915176
4535	080018	80018	8,0093	2,05309393577078
4534	014065	14065	115,31909999999999	3,12010838137083
4533	006081	6081	45,0439	1,78543441696362
4530	013046	13046	5,171900000000001	2,4244601004286
4529	079061	79061	60,266999999999996	2,09293432399951
4524	102031	102031	22,8431	2,3829939308224004
4523	056058	56058	20,5293	1,2861451379175999
4520	006047	6047	45,129	2,0526428571726
4520	050036	50036	43,283699999999996	2,1704595966131
4520	090057	90057	96,26979999999999	0,9150017625173
4518	017138	17138	18,817899999999998	1,7699093125147
4518	087013	87013	103,2112	1,9624184183451001
4516	017112	17112	10,890899999999998	1,7306612762212201
4516	084040	84040	85,51950000000001	0,7043501254764
4511	026024	26024	17,810299999999998	2,5262951222967
4510	043009	43009	44,847	1,5011724449135
4506	003079	3079	14,333900000000002	1,91603772795445
4506	037016	37016	28,609299999999998	2,68990805617953
4505	016203	16203	5,0234	1,36869527043968
4504	016049	16049	3,2051999999999996	1,15738821802984
4500	018076	18076	26,2163	1,6960252394122302
4500	071038	71038	49,390299999999996	1,5883304132252
4497	016156	16156	13,9602	1,8700414880123901
4496	042003	42003	128,3331	2,16087146584243
4493	002042	2042	25,3081	2,12988794021898
4493	108031	108031	4,3185	1,0651039309219
4492	035013	35013	63,804700000000004	2,120066773578
4486	026052	26052	18,8272	3,5590393355548
4486	057007	57007	145,815	3,8458503209198103
4485	026047	26047	11,761199999999999	2,4159317844293
4482	040022	40022	101,16590000000001	1,3733591150964
4478	059021	59021	24,4931	0,8747152253546
4477	082010	82010	64,9706	0,801889224888
4475	015202	15202	7,2356	1,04825942524523
4471	021070	21070	203,2867	2,08544347231321
4471	084042	84042	40,991499999999995	1,1388547883795
4464	016101	16101	17,7972	1,2116570402993
4463	016124	16124	6,691	1,5716816181372002
4462	010004	10004	4,4242	1,246601349423
4460	039018	39018	26,0387	1,5687882192509002
4452	095021	95021	55,46060000000001	1,961571417084
4446	083108	83108	12,927	2,0935157675765
4445	025036	25036	25,0557	2,626772586981
4439	003082	3082	17,372	2,3520457142541096
4438	083010	83010	6,764600000000001	1,1334996305627
4435	028078	28078	17,9005	2,97079748706346
4433	035041	35041	67,25489999999999	3,7642595917928503
4431	014033	14033	126,91760000000001	1,1496491185403501
4430	004043	4043	25,8384	2,5826327507544
4427	102003	102003	27,922800000000002	4,4509422996438
4425	058020	58020	86,2907	0,9751674344568
4420	076040	76040	76,6596	1,99267612771882
4413	078083	78083	116,2551	0,7313021092647
4412	041001	41001	50,6854	1,9935272384426
4411	071025	71025	85,4623	1,3630827613429402
4404	018162	18162	17,0451	1,315501358985307
4403	086005	86005	89,11930000000001	0,7799730537555001
4398	075081	75081	36,4061	1,1633768027222
4397	046021	46021	15,671800000000001	1,8026218128564402
4396	063088	63088	10,9038	0,8396084210615
4395	078106	78106	47,4921	2,1056743216991
4391	021097	21097	18,5688	1,3545255915091898
4389	016081	16081	6,4453	1,5798598972634
4388	020008	20008	25,8669	2,1475146948081996
4387	038024	38024	20,6244	2,6025323625918
4385	069018	69018	21,8865	1,5264377479802
4385	075091	75091	14,4583	1,7207072107699999
4382	078009	78009	65,7171	1,13568950795691
4381	053023	53023	273,5254	1,7267436081474101
4376	028094	28094	19,2266	2,3004958216046196
4371	097017	97017	3,5477	1,90964969607323
4366	011001	11001	14,173499999999999	3,4331001135483
4365	010049	10049	30,1133	2,33480524331513
4365	093027	93027	67,88119999999999	3,977243387533
4362	090077	90077	30,737199999999998	0,9912151485207
4359	048003	48003	65,975	2,89312227695773
4357	054003	54003	45,0754	1,24410972150778
4356	111013	92016	44,774300000000004	0,9394197083196
4353	076064	76064	29,8739	0,8637649500139
4352	026044	26044	25,261599999999998	2,7190167136982
4351	078049	78049	23,3729	2,1735488633576
4351	081009	81009	38,3154	1,44815334597249
4348	024079	24079	28,6156	3,0791285131908
4346	026084	26084	23,9063	1,92792486925244
4345	002071	2071	58,028800000000004	2,32496238242113
4345	070072	70072	53,3697	1,0483385032566
4345	108047	108047	3,5555000000000003	1,34394643496185
4337	012107	12107	2,7451	1,470489115035
4337	054006	54006	32,809200000000004	1,4444160257360998
4333	102017	102017	8,8115	2,0369029098597
4328	016253	16253	31,4381	2,189500149856671
4328	093040	93040	51,7593	3,5304714992438804
4325	023049	23049	21,0629	1,61401921994661
4325	028004	28004	21,665300000000002	2,6014630680923
4321	028040	28040	18,2009	2,6180362755455002
4317	016018	16018	6,5492	1,96522304368864
4316	090079	90079	25,9543	2,742030865559
4315	053001	53001	93,2556	2,2132682801170502
4313	060005	60005	77,72710000000001	1,3509206266557001
4312	058035	58035	3,5492000000000004	0,8737158976994001
4311	013131	13131	6,0363999999999995	1,3439270195902
4308	069059	69059	33,780300000000004	4,1974999978311605
4303	013188	13188	3,3802	1,154048029257
4302	098004	98004	23,641399999999997	1,86377500177937
4300	062071	62071	11,013599999999999	1,9582447435968802
4296	024102	24102	20,8979	2,2130358001145
4295	017197	17197	12,964	1,7294270511221
4294	012015	12015	7,0301	1,7144700950756
4294	028041	28041	22,71	2,33677406923608
4294	033045	33045	42,037299999999995	2,3602748393194
